,id,title,description,director,cast,rating
15476,tt13452210,Adaraneeya Prarthana,"Rahul, confident and hopeful about his new life upon his return to the country; unexpectedly finds himself facing a battle with his fate and love. Torn between two women;Menaka and Parami, ...                See full summary »",Wasawa Baduge,"Shanudrie Priyasad, 
Rahul Warawitage, 
Nethmi Nisheka Roshel Rogers, 
Mihirangi Hettiarachchi",8.1
15679,tt19078322,The Bitter Orange,"Saadia is a girl who lives a quiet life. She used to accompany her friend Aouatif to picking bitter oranges. One day, while she was picking bitter oranges, she did not know that love would ...                See full summary »",Bouchra Ijork,"Houda Rihani, 
Youssef Joundy, 
Fadila Benmoussa, 
Abdellah Lamrani",8.0
15744,tt2450056,"Charlie, Trevor and a Girl Savannah",Charlie Trevor and a girl Savannah is a thought provoking action/thriller about reality verses the dream state. Trevor has been having nightmares about his girlfriend Savannah. He begins to...                See full summary »,Ty Hodges,"Ty Hodges, 
Eric Roberts, 
Toby Hemingway, 
Emily Meade",8.8
15761,tt7278660,I Left My Girlfriend for Regina Jones,"Chicago native blue collar hard worker RICKEY BARNES (Trae Ireland) has dreams and aspiration of owning his own plumbing business. But when his best friend and MVP NBA star, JOHN (Wesley ...                See full synopsis »",Christopher Nolen,"Trae Ireland, 
Elise Neal, 
Wesley Jonathan, 
Kj Smith",8.7
15765,tt0250240,Bale Pandiya,Bale Pandiya (Sivaji Ganesan) is a young man who leads a troubled life. He is continuously being chased by Marudhu (also Sivaji Ganesan) - a look-alike of him and Marudhu's boss Kabali (M. ...                See full summary »,B. Ramakrishnaiah Panthulu,"Shivaji Ganesan, 
M.R. Radha, 
Devika, 
K. Balaji",8.0
15782,tt10482446,Enchained,"Ethiopia, 1916: Gobeze is a timid, peace-loving, young man of 25; a brilliant student who dedicates his whole life to ""Sem Ina Werq"" (riddles with dual meaning). He is caught in bed with ...                See full summary »",Moges Tafesse,"Zerihun Mulatu, 
Yemesrach Girma, 
Tesfaye Yimam, 
Firehiwot Kelkilew",9.5
15796,tt0248500,Swarnakamalam,"A painter who recently moved into the neighborhood helps his neighbor, a retired cultural dance artist. He helps by painting billboards advertising events in which the artist and his ...                See full summary »",K. Viswanath,"Bhanupriya, 
Venkatesh Daggubati, 
Devilalita, 
Sharon Loven",8.2
15817,tt0305832,"Minsan, minahal kita","Years after meeting on a blind date, two hopeless romantics cross paths once again. Despite their ties with different people, they hope to rekindle their once blooming romance.",Olivia M. Lamasan,"Sharon Cuneta, 
Richard Gomez, 
Edu Manzano, 
Carmina Villaroel",8.1
15842,tt0220015,Sa ngalan ng pag-ibig,A pregnant wife amicably confronts the mistress of her husband only to make things worse for their marriage. Thereafter is the revelation of a big secret which haunted her and series of sacrifices the couple must do in the name of love.,Maryo J. de los Reyes,"Christopher De Leon, 
Lorna Tolentino, 
Alma Concepcion, 
Chuck Perez",8.1
15844,tt23135136,Khasagi Putagalu,A coastal backdrop romantic comedy movie mainly set in Udupi and it's surroundings.,Santhosh Srikantappa,"Vishwa, 
Leonilla Shwetha Dsouza, 
Nandagopal, 
Chethan Durga",9.9
15860,tt2932828,Awesome Movie,A group of friends and the insanity that occurs over the course of a summer.,Olga Nechaeva,"Zach Steffey, 
Gerald Yelverton, 
Jay Milnamow, 
Thomas Beheler",8.3
15862,tt15716968,Gupchup,"Animesh experiences a dilemma, differentiating between love and infatuation. A chain of events brings some twists and turns in his quest for true love.","Prithviraj Patnaik, 
Maruf Ahmed","Bunty Anugulia, 
Amlan Das, 
Mihir Das, 
Adnan Islam",8.3
15864,tt6800650,You Can Call Me John,"In the loud city of Tirana, a poor boy from the suburbs falls in love with a problematic girl who comes from a very rich family. A passionate story interwined with the collision of two different social classes.","Dionis Papadhimitri, 
Klajd Papadhimitri","Nevina Shtylla, 
Arbies Komoni, 
Genti Kame, 
Ermira Gjata",8.6
15889,tt2241481,D Is for Detroit,"With nothing left but regret and destitution, a well bred soul embarks on a journey to salvation on a tropical desire of sunshine, music and hope from the bleak urban underworld he has become accustom to.",Israr Azam,"Nicky Allen, 
Adam Anouer, 
Arturo Balcalis, 
Mish Boyko",9.2
15911,tt26754306,Ondolle Love Story,This generation gets addicted to alcohol and drugs when they have issues. Ondolle Love story addresses the issue and sends a strong message on how one can manage these difficulties.,Praveen Sutar,"Niranjan Babu, 
Dhanushree V, 
Nisha Hegde, 
Ashwin N",8.1
15928,tt16745042,Bad Romance,"Bad Romance is a comedic neo-noir about a socially awkward lonely guy, Rob, who attempts to track down the man who killed his wife -- but not for revenge, just to make friends and find love along the way.",Chad Hamilton,"Sanjay Rao, 
Emily Trent, 
Jeff Riberdy, 
Kristen Marie Perry",8.9
16004,tt11461028,Talash,"Talash tells the story of three close friends - Saleem, Tania and Khurrum - who have recently graduated as medical doctors and are instructed to setting up a medical camp in rural ...                See full summary »",Zeekay,"Ahmed Zeb, 
Fariya Hassan, 
Noaman Sami, 
Wafa Abrar",8.0
16039,tt8446798,K Ma Timro Sathi Banna Sakchhu,"Troublemaker Ankit (Aryan Sigdel) tries to win the heart of his dream girl, Ichhya (Dipti Giri). But, problems arise as Ankit is put on a test where he must choose between his best friend, family and love.",Shabir Shrestha,"Kishor Bhandari, 
Dinesh D.C., 
Dipti Giri, 
Gobind Rai",8.6
16045,tt14844304,La Grande Guerra del Salento,"As the world slowly licks the wounds of World War II, in Salento another war is continuing between the inhabitants of two villages, Supersano and Ruffano. The rivalry between the football ...                See full summary »",Marco Pollini,"Marco Leonardi, 
Pino Ammendola, 
Uccio De Santis, 
Fabius De Vivo",9.6
16084,tt4067386,Moviestar*,The brief history of a movie star.,"Charles Berg, 
Charles Arthur Berg","Ryan Karloff, 
Charles Arthur Berg, 
George Berg, 
Ryan Bernales",8.7
16123,tt26733197,Wandering Bonbon,"'Hitoe', a woman who spent a long time aimlessly drinking and drinking every day. It doesn't cut down on the actual 'Masaru' or gives it satisfaction. Then one day, 'Masaru' disappears in front of her.",Toshiki Satô,"Tomomitsu Adachi, 
Shinobu Tsuji",9.9
16152,tt21874884,Etham,"'Etham' a colorful campus love story.Releted to Drama, Romance and Family.",Praveen Chandran Moodadi,"Prakash Bare, 
Harith Cnv, 
Vaibhav Gohil, 
Srikanth Mohan",9.7
16181,tt6078194,Bhabhipedia,"Manish Rajput has a fetish for elderly women. He is guided by Guru Levy to pick on bhabhis. In his journey of exploring bhabhis he is caught in a trap of crime, blackmailing and deceit.","Saumyy Shivhare, 
Jay Solanki","Hrishitaa Bhatt, 
Harsh Chauhan, 
Rajkumar Kanojia, 
Parveen Kaur",8.6
16292,tt3006576,Simple Agi Ondh Love Story,"Kushal (Rakshit Shetty) is sent by his radio jockey sister Rachana to Kodagu to meet her boyfriend's sister in the hope that the two will take a liking to each other, leading to marriage, ...                See full summary »",Suni,"Rakshit Shetty, 
Shwetha Srivatsav, 
Srinagar Kitty, 
RJ Pradeepa",8.0
16295,tt12593058,Girl Gone Bad,"When 16-year old Samantha has the house to herself over the weekend, she plans a romantic night for her and her girlfriend. However, when an intruder makes his way into her home, it's fight or flight on a night that will change her life.",Kevin Schultz,"Alison Thornton, 
Alex Zahara, 
Mya Lowe, 
Harrison Houde",8.0
16336,tt0264415,Bhairava Dweepam,A royal prince is raised by adoptive parents and experiences romance and adventure on his way to his destiny.,Singeetam Srinivasa Rao,"Nandamuri Balakrishna, 
Roja, 
Kaikala Satyanarayana, 
K.R. Vijaya",8.1
16372,tt0173956,Ölsäm... bagisla,"When Yusif comes back home after World War II, he finds his beloved married to another; father robbed; mother living alone; friend suffering from mental illness. Can he turn things around?",Rasim Ojagov,"Fäxräddin Manafov, 
Gülzar Qurbanova, 
Sadaya Mustafayeva, 
Mukhtar Maniyev",8.8
16386,tt3696800,Kabaddi,"Kazi a young aimless man dreams of marrying Maiya, a village girl by any means although she wants to go to the city for higher education. Their lives are thrown into turmoil with the arrival of Bibek, a charming young man from the city.",Ram Babu Gurung,"Dayahang Rai, 
Nischal Basnet, 
Rishma Gurung, 
Buddhi Tamang",8.2
16431,tt5021536,Kendasampige,"When a love story goes awry, two young lovers are forced to take to the road with the police hot on their heels. They escape across Karnataka in a roller-coaster ride that is at once enthralling, exasperating and nail-biting.",Soori,"Vikky Varun, 
Manvita Kamath, 
Rajesh Nataranga, 
Prakash Belawadi",8.3
16432,tt15727400,Hyde Park,"A Nigerian-American attorney is tasked with saving his client who is gay from deportation, all while defining his cultural identity in his romantic relationship with his American girlfriend.",Mark Harris,"Kenneth Okolie, 
Dawn Halfkenny, 
Corey Hendrix, 
Erica Hubbard",8.5
16446,tt0108602,Hill of No Return,"In the 1920's, when Taiwan is Japan's colony, the small town Chiu-Fen was famous of its gold mines. Escaping from the landlord's control, Chu and Wei join the gold rush in Chiu-Fen, hoping ...                See full summary »",Toon Wang,"Xianmei Chen, 
Pin-Yuan Huang, 
Chang-Bin Jen, 
Chia-Chia Peng",8.1
16498,tt17162272,Ka R Deva,"College classmates Jaanvi and Om gradually fall in love but Jaanvi`s parents oppose due to background differences. However, their lives turn upside down and they two may never be together ever.",Ranjit Dashrath Jadhav,"Monalisa Bagal, 
Mayur Lad",8.6
16544,tt11853702,Hong Kong 1942,In Japanese occupied Hong Kong a British agent works with a Chinese dancing girl to smuggle life-saving medicines to allied prisoners of war.,Craig McCourry,"Franchesca Wong, 
Alex Pychtin, 
Siu-Hay Yip, 
Stanley Lui",8.9
16557,tt9105656,Suara Kekasih,The story of a pub singer with a son of a wealthy family. The family disapprove the relationship because they don't want him to get dishonor. They also want him to marry the girl that they already choose for him,Ida Farida,"Fauziah Ahmad Daud, 
Azmil Mustapha, 
Rosnani, 
Norlida Ahmad",8.3
16570,tt0051927,We Only Live Once,A bank teller discovers an accounting error and becomes rich.,Yorgos Tzavellas,"Yvonne Sanson, 
Dimitris Horn, 
Vasilis Avlonitis, 
Hristos Tsaganeas",8.3
16582,tt6323304,The Commitments,"A musical with Soul, is an original musical based on the shared histories of Garlambirla, otherwise known as Coffs Harbour, on the mid-north coast of New South Wales.","Madge Hair, 
Simon Smith","Regan Arnold, 
Kiara Bale, 
Jessica Beehag, 
Mikaela Brown-Hickson",8.1
16608,tt2629852,Midlife,An alcoholic salesman finds himself at the crossroads of his life.,Greg Travis,"Greg Travis, 
Leilani Sarelle, 
Billy Wirth, 
Debra Wilson",8.6
16609,tt0425130,Init sa magdamag,"About a woman who changes personality to please the man she's with, and about the man who brings her sexuality to full bloom.",Laurice Guillen,"Lorna Tolentino, 
Dindo Fernando, 
Joel Torre, 
Anita Linda",8.3
16628,tt2007972,Kusume Rumal,"A girl falls in love with her classmate. While everything seems right, a worker starts dreaming of marrying her and another classmate tries the same by force.",Tulsi Ghimire,"Bhuwan K.C., 
Tripti Nadakar, 
Udit Narayan, 
Neer Bikram Shah",8.2
16637,tt2325915,Poove Unakkaga,"When a man realizes that the Hindu woman he loves is in love with a Christian man, he decides to sacrifice his love and unite their families so as to make the love story a success.",Vikraman,"Joseph Vijay, 
Sangeetha, 
Anju Aravind, 
Madhan Bob",8.6
16669,tt1241016,Family,"After suffering with the dire consequences of being in the closet, a group of lesbian friends forge a pact to deal with the dire consequences of coming out.",Faith Trimel,"Leslie Gilliam, 
Nikki Klecha, 
Fadhia Carmelle Marcelin, 
Mahogany Ratcliffe",8.0
16676,tt0322902,Kadalikka Neramillai,"Ashok is in love with his boss' daughter, Nirmala. To convince Viswanathan, he seeks his best friend Vasu's help, who disguises as his father.",C.V. Sridhar,"T.S. Balaiah, 
Kanchana, 
R. Muthuraman, 
Nagesh",8.2
16677,tt0173504,Zonja nga qyteti,It is a comedy about an old albanian lady and her daughter who move from the city to a village. Her daughter falls in love while she is there but her mother (Ollga) will try everything to marry her with a man who comes from the city.,Piro Milkani,"Violeta Manushi, 
Raimonda Bulku, 
Stavri Shkurti, 
Pandi Raidhi",8.3
16686,tt0409902,Divino: Anak ni Totoy Mola,really nice movie best of all time,Cesar S.B. Abella,"Toffee Calma, 
Gino Antonio, 
Gino Ilustre, 
Deborah Carpio",8.1
16700,tt0186432,Pagputi ng uwak... Pag-itim ng tagak,"As a young woman born in a tradition-bound town but raised in the modernizing atmosphere of Manila, Julie gropes towards maturity without benefit of guidance from understanding elders. Home...                See full summary »",Celso Ad. Castillo,"Vilma Santos, 
Bembol Roco, 
Robert Talabis, 
Joonee Gamboa",8.2
16775,tt3417608,Yuva Ratna,"Rathna, a brat, spends a night with Sandhya and later cooks up a story to all his friends that he slept with her. However, he soon regrets his lie as Sandhya's marriage gets ruined as a result.",Narayana Rao Uppalapati,"Taraka Ratna Ramarao Nandamuri, 
Jividha Sharma, 
Tanikella Bharani, 
Chandramohan",8.2
16797,tt10731732,Romantic Criminals,"Habituated to drugs, a young couple commits various crimes with the help of a drug peddler. One fine day, they decide to stop all the crimes and settle down in life. Will they be able to come out of the crime world easily",Suneel Kumar Reddy,"Fm Babai, 
Vinay Mahdevan, 
Mounika, 
Avantika Munni",8.4
16825,tt8359898,Ananta,"Tania (Michelle Ziudith), is anti-social and filled with fantasies that she always pour into her canvas. She is also a type of rebel girl.",Rizki Balki,"Michelle Ziudith, 
Fero Walandouw, 
Nino Fernandez, 
Jihane Almira",8.0
16832,tt0375093,Srabon Megher Din,"The second movie directed by Humayun Ahmed. A village drama interweave around a charming girl, a folk singer, his love interest and the local aristocratic family's involvement, the movie provide with some beautiful songs.",Humayun Ahmed,"Meher Afroz Shaon, 
Mukti, 
Zahid Hasan, 
Mahfuz Ahmed",8.6
16838,tt11241544,Bhotbhoti,"After losing his parents at a very tender age, Bhotbhoti was raised by his 'daadi'(grandmother) who too has passed away. Daadi was a great story-teller and Bhotbhotis favourite story was ...                See full summary »",Tathagata Mukherjee,"Rishav Basu, 
Bibriti Chatterjee, 
Debolina Dutta, 
Rajatabha Dutta",8.2
16840,tt0380452,Isa lang ang dapat mahalin,"Vina (Maricel Morales) is a successful lawyer with a happy family life. Her life changes when her car hits Rex (Richard Bonnin), a former criminal waiting to start a new life with his girlfriend.",Erwin T. Lanado,"Maricel Morales, 
Richard Bonnin, 
Daniel Fernando, 
Ursula Ortiz",9.6
