,id,title,description,director,cast,rating
9909,tt6823268,Vasantha Vaasal,"Vijay and Divya have different ambitions in life. While he aspires to become an actor, she hates acting career and wants to excel in academics. He also discovers that her uncle is forcing her to act.",M.R.,"Chaplin Balu, 
Mansoor Ali Khan, 
Kovai Sarala, 
Swathi",8.5
9929,tt22743310,Adagium,"Follow the story of Arga, Bian and Alinda, a friendship from childhood to adulthood",Rizal Mantovani,"Pangeran Lantang, 
Jihane Almira, 
Angga Asyafriena, 
Hans de Kraker",8.2
9994,tt0290937,Yoddha,"Fate brings a young man from rural Kerala to be the protector of a young Lama in Nepal, who is being chased by a dangerous cult.",Sangeeth Sivan,"Mohanlal, 
Siddharth Lama, 
Madhoo, 
Jagathy Sreekumar",8.4
10043,tt11697748,Single Ladies IV,"While on a trip, Ari stumbles upon an ancient magical ring and is transported to 13th century Iran. The ring is lost upon arrival, leaving her stranded. She is mistaken for Princess Asuri, daughter of Mongol general, General Hadai.",Bat-Amgalan Lkhagvajav,"Undarmaa Gonchig, 
Tuya Tukana, 
Erdenezaan Puntsag, 
Zunjee Enkhbold",8.0
10119,tt18309986,Blades in the Darkness,The horror is never ending..,Alex Visani,"Arnold Damazzeti, 
Manuela Arcuri, 
Lorenzo Lepori, 
Ermir Jonka",8.0
10288,tt17318444,The Exterminator: Retribution,"37 years later, the son of John Eastland the exterminator takes his father's place to destroy a criminal organization that dominates the city of Detroit, led by Don Teschio.",Rui Constantino,"Tinoco Alves, 
Nolan Chase, 
Rui Constantino, 
Miguel D. Dias",8.3
10319,tt11038702,Dandam,"Story of Yallappa, who is a collector, is supporting suppressed Indian citizens and fight against the ministry with proper law and order. The natives also support him to bring this change.",V. Sattu,"Sangram Chougule, 
Ripunjay Lashkare, 
Mayur Raut, 
Aboli Jadhav",8.4
10440,tt0220656,Mudhalvan,"A man accepts a challenge to act as the Chief Minister of Tamil Nadu for one day only, and makes such a success of it that soon he is embroiled in political intrigue.",S. Shankar,"Arjun Sarja, 
Manisha Koirala, 
Raghuvaran, 
Vadivelu",8.4
10444,tt0187115,Kshana Kshanam,A high-profile bank robbery in the city wreaks havoc in the life of an unsuspecting regular young woman when she's caught in the line of fire between the villains and the police.,Ram Gopal Varma,"Sridevi, 
Venkatesh Daggubati, 
Paresh Rawal, 
Rami Reddy",8.1
10639,tt2111458,The Mentalist,"Two mentalists, Deddy Corbuzier and Ronggo Sewu (Limbad), compete to show who is the best. Ronggo Sewu who used to be Deddy Corbuzier's assistant framed Deddy Corbuzier by using black magic in every magic show.",Walmer Sitohang,"Meiditha Badawijaya, 
Jodi Lyn Brockton, 
Deddy Corbuzier, 
Natascha Hopkins",8.2
10665,tt23058594,Focus,"Bhanuchander, a cop gets murdered at a guest house. The investigating officer Vijay Shanker takes up the case and suspects it to be a possible homicide. Will Vijay and Bhanuchander's wife (Suhasini) be able to track the criminals?",G Surya Teja,"Muskan Arora, 
Raghu Babu, 
Surya Bhagawan, 
Bhanuchander",8.2
10692,tt0096827,Apoorva Sagodharargal,"Appu and Raja are twins who were separated at birth, grow up in different localities. Appu's quest for revenge begins upon learning that his father was killed by four criminals.",Singeetam Srinivasa Rao,"Kamal Haasan, 
Nagesh, 
Srividya, 
Gautami",8.3
10757,tt7875666,Roads of Fear,"Elon, who suffers from bipolar disorder, wants to please his father, the head of a mafia in the south of France, and participates ""in spite of himself"" in crimes. However, every action has consequences and a heavy price to pay.",Emmanuel Saez,"Adrien Stoclet, 
Vincent Andres, 
Laurent Cerulli, 
Manuel Gonçalves",8.2
10803,tt6080746,Raag Desh,A period film based on the historic 1945 Indian National Army Red Fort Trials.,Tigmanshu Dhulia,"Kunal Kapoor, 
Amit Sadh, 
Mohit Marwah, 
Kenneth Desai",8.2
10811,tt25178854,Kakkipada,An eight year-old girl is killed by a drug-addict who happens to be an influential personality. Will the girl get justice? Will the police be able to maintain law and order while handling a high profile case?,Shebi Chowghat,"Sarath Kumar, 
Niranjan, 
Sujith Shanker, 
Aradhya Ann",8.2
10812,tt6212984,Parava,"The story of Parava revolves around pigeon race, a game, which is prominent in Mattancherry, Kochi, Kerala.",Soubin Shahir,"Amal Shah, 
Govind V. Pai, 
Dulquer Salmaan, 
Shane Nigam",8.0
10896,tt7953814,The Foundation of Criminal Excellence,"Imants Veide is writing a script about con artists and their schemes. Together with his friend Harijs Kuharjonoks he's trying them out for real for greater authenticity, but gets too entangled in real criminal schemes.",Oskars Rupenheits,"Lauris Klavins, 
Andris Daugavins, 
Maris Micerevskis, 
Armands Brakmanis",8.1
10912,tt1173936,Alamat ni Leon Guerrero,"Leon Guerrero, the Pinoy ""Lone Ranger"" symbolizes the fight of good over evil and the triumph of right over wrong. Lito Lapid plays the legendary crime-fighting gunslinger who champions the oppressed and punish the oppressor and tyrants.",Eddie Nicart,"Lito Lapid, 
Marissa Del Mar, 
Paquito Diaz, 
Romy Diaz",8.1
10968,tt0355169,Aaram Thamburan,"Jagannathan, a mafia don in Bombay moves to Kanimangalam village. He wins the love of the locals, but finds trouble with a feudal lord, Appan Thamburan, after he decided to resume a traditional festival banned by Appan.",Shaji Kailas,"Mohanlal, 
Manju Warrier, 
Narendra Prasad, 
Saikumar",8.1
10974,tt3214218,Local Kung Fu,"Local Kung Fu's plot revolves around Charlie, ""an ordinary boy from Guwahati with a delicate stomach"", his girlfriend and a number of madcap characters such as a wannabe local don and a thief who is rumoured to roam naked.",Kenny Basumatary,Bonny Deori,8.3
10983,tt0213969,Padaiyappa,"The death of Padaiyappa's father destroys his family. But his luck changes, and he is able to lead a prosperous life, until his nemesis plots to ruin his happiness once more.",K.S. Ravikumar,"Shivaji Ganesan, 
Rajinikanth, 
Ramya Krishnan, 
Soundarya",8.2
10986,tt9517188,3 Bahadur: Rise of the Warriors,"In a safe, peaceful town with all the villains put behind bars--thanks to our heroes--the kids are going about their lives like other children, at times finding controlling their powers ...                See full summary »",Sharmeen Obaid-Chinoy,"Mehwish Hayat, 
Nimra Bucha, 
Mustafa Changazi, 
Sarwat Gilani",8.9
10992,tt1440195,I Love You,Indian Oriya film directed by Hara Patnaik.,Hara Patnaik,"Anita Das, 
Anubhav Mohanty, 
Bijay Mohanty, 
Pintu Nanda",8.8
11052,tt14981646,The Call 3: End of the Line,"After the Purifier's death, Caetano is still haunted by dreams about the killer. In one of those dreams he sees the killer killing another girl, and the death actually occurred, how can he stop an assassin who is already dead.",Rui Constantino,"Caleb Angel, 
Robinson Cohen, 
Paulo Constantino, 
Rui Constantino",8.3
11108,tt3274484,Ekskursante,The story of a ten year old girl who escapes from a deportee train and goes on a 6000 km long journey back to her homeland.,Audrius Juzenas,"Anastasija Marcenkaite, 
Igor Savochkin, 
Kseniya Rappoport, 
Raisa Ryazanova",8.1
11165,tt22045080,DJ Wale Babu,"A village lad goes to the city where he finds the love of his life. Circumstances lead him to work as a DJ but eventually lands in jail. When the situation finally gets under his control, he realizes he is just a mere pawn of a politician.",Mandeep Benipal,"Vikas Mehta, 
Balwinder Bullet, 
Gulzaar Chhaniwala, 
Aashish Duggal",9.1
11213,tt9348566,Strong Hawk: My Sister's Keeper,Strong Hawk: My Sister's Keeper is about a family of sisters who lost their parents over a decade ago and now discover they have powers. They attempt to help their community by acting as ...                See full summary »,Ramasses Head,"Kara Anderson, 
Cash Evans, 
Sierra Mora, 
Lynell Aldafari",8.4
11259,tt19893758,Shekar,"A retired police officer with adept investigative skills, accidentally gets involved in a crime case after his ex-wife's unexpected demise.",Jeevitha Rajashekhar,"Rajasekhar, 
Shivani Rajashekar, 
Muskaan Khubchandani, 
Athmeeya Rajan",8.4
11269,tt0259452,Nadodi Mannan,"A wanderer/revolutionary is a dead ringer for a monarch, and takes his place.",M.G. Ramachandran,"M.G. Ramachandran, 
P.S. Veerappa, 
M.N. Nambiar, 
M.G. Chakrapani",8.1
11414,tt0043908,Pathala Bhairavi,"A poor man, in love with a princess, is persuaded by an evil sorcerer to help him get the blessing of a Goddess.",Kadiri Venkata Reddy,"N.T. Rama Rao, 
S.V. Ranga Rao, 
Malathi K., 
Seeta Rama Anjaneyulu Chilakalapudi",8.5
11588,tt2259968,Aviator,"Upon arriving in Cartagena, Colombia, American pilot Benjamin Grey's passport and money are stolen leaving him stranded. Shortly after he receives a call from his son's doctor, who informs ...                See full summary »","William S. Goldstein, 
Alberto Marenco","Ace Marrero, 
Estefania Borge, 
Salvatore Basile, 
Juan del Mar",8.6
11627,tt5720116,DownLoad,Circuit crashes on a hostile planet with no memory. He must find his way back to the Orbitor Space Station to complete his mission. Will he make it or be deleted in the process?,Bruce Harner Jr.,"Zipporah Brown, 
Bobby Callaway, 
Alexander Gardner, 
Shawn Harner",8.5
11631,tt22497964,Gurumoorthi,The story of an honest police officer caught between the game of money and power.,K.P. Tanasekar,"Poonam Bajwa, 
Dhanasekar, 
Sai Saravanan, 
Nataraja Subramanian",8.1
11635,tt0375878,Kaakha..Kaakha: The Police,"After a police team kills his brother, a drug-dealing gangster vows to kill the entire team and their respective families.",Gautham Vasudev Menon,"Suriya, 
Jyotika, 
'University' Jeevan, 
Daniel Balaji",8.0
11680,tt5128282,Revenge Strategy,A father who has tragically lost his daughter joins forces with a betrayed terrorist to settle a score before the spiral of revenge reaches them.,CarlitosChance,"Alejandro Aguilar, 
Elizabeth Cervantes, 
Lara Corrochano, 
Elkin Díaz",9.4
11710,tt13414858,Deadpool Movie in Lego,"A shot-for-shot remake of the 2016 movie, Deadpool, created entirely out of Lego.",Huxley Berg,"Karan Soni, 
Michael Benyaer, 
Stefan Kapicic, 
Style Dayne",8.4
11743,tt0335319,Notoryus,Toryo Liwanag can no longer remember how many times he has been in and out of prison. The only thing he knows is that trouble has always chasing him.,Toto Natividad,"Victor Neri, 
Rachel Alejandro, 
John Regala, 
Gardo Versoza",8.0
11803,tt0271459,Dhruvam,"Narasimha Mannadiar is a village lord famous for his thirst for justice and fearlessness. Hyder Marakkar, a notorious criminal awaiting capital punishment has means to prevent it. Mannadiar must battle to ensure that justice is prevailed.",Joshiy,"Jayaram, 
Suresh Gopi, 
Mammootty, 
Janardanan",8.1
11847,tt0346694,Captain Barbell,"Teng Teng is an orphan who works by collecting junk from the streets. One day, as a reward for his good deeds, he is given the magic barbell (dumbbell) which empowers him to be Captain Barbell, who fights evil forces in the land.",Leroy Salvador,"Edu Manzano, 
Herbert Bautista, 
Sharon Cuneta, 
Dina Bonnevie",8.0
11864,tt0458050,Paruthiveeran,"A village tough finally succumbs to the unconditional love of his angelic cousin, but his romance faces insurmountable challenges, including family opposition and his own delinquent personality.",Ameer Sultan,"Karthi, 
Priyamani, 
Saravanan, 
Ponvannan",8.2
11955,tt21342384,Saradhi,"Saradhi is a school Kho Kho team coach whose dream is to see the team competing at the state level championship. To make his dream come true, Saradhi faces a few challenges. Can his team make it to the finals?",Jakata Ramesh,"Taraka Ratna Ramarao Nandamuri, 
Kona Sasitha",8.8
11972,tt18072950,Gully Gang,"Always been unlucky with love, Sreenu strives to find true love. While pursuing higher education, a beautiful girl named Kumari joins the college. Will he fall for her?",T. Vinay Reddy,"Sameer Datta, 
Shivanya Mehrara, 
SudhikshaJha, 
Bhumika",8.9
12040,tt0860358,Asiong Salonga: Hari ng Tondo,Well done bio pic of a notorious Filipino gangster in the late 40's until his death at the age of 26 in 1951.,Armando De Guzman Jr.,"Baldo Marro, 
Jorge Estregan, 
Dick Israel, 
Orestes Ojeda",8.0
12080,tt0326631,Saur Sepuh: Satria Madangkara,"Hayam Wuruk's son from a concubine, Wirabhumi, demands his right to the throne of Majapahit, which was given to Wikramawardhana, Hayam Wuruk's son-in-law. Wirabhumi declares independence and builds support among the Javanese kingdoms.",Imam Tantowi,"Elly Ermawati, 
Fendy Pradana, 
Murti Sari Dewi, 
Hengky Tornando",8.0
12098,tt11461028,Talash,"Talash tells the story of three close friends - Saleem, Tania and Khurrum - who have recently graduated as medical doctors and are instructed to setting up a medical camp in rural ...                See full summary »",Zeekay,"Ahmed Zeb, 
Fariya Hassan, 
Noaman Sami, 
Wafa Abrar",8.0
12116,tt0285665,Kuruthipunal,"Suave and scintillating, this fast-paced action thriller follows the adventures and investigations of a group of honest police officers, who go undercover to bring down a terror network.",P.C. Sreeram,"Kamal Haasan, 
Arjun Sarja, 
Nassar, 
Gautami",8.6
12142,tt14644276,Varchasva,"Dhanbad means coal, mafia and battle of supremacy. Before independence, Dhanbad has been a bloody battle of supremacy. Amresh Singh, who ruled for the last 20 years, also knows how to earn ...                See full summary »",Manish Singh,"Akshay Oberoi, 
Ravi Kishan, 
Tridha Choudhury, 
Vineet Sharma",8.9
12177,tt4874006,Carry on Maratha,"Kolhapur's young Maratha, Martand comes across Kusum, a South Indian girl looking for a lift in the middle of the road. A chance encounter turns into a love story that brings both families ...                See full summary »",Sanjay Londhe,"Kishori Ballal, 
Devika Daftardar, 
Sachin Deshpande, 
Amin Hajee",8.6
12205,tt13212064,Guns and Grams,Based on actual events. An old standing alliance between the Sicilian and African American Gangsters; Forged with dirty money and back room deals to outline the rules of the heroin trade in...                See full summary »,Larry Derr,"Larry Derr, 
Felicia Pearson, 
Clifton Powell, 
Omar Gooding",8.4
12240,tt4616348,The Rush Call,"A corporate promotion pushes a suburban dad to choose between creative pursuits and career responsibilities, leading him on an unexpected adventure with surprising consequences for his family.",Trey Riley,"Lacey Caroline, 
Rachel Petsiavas, 
Jeremy Carr, 
Zach Humphrey",9.2
12276,tt14480726,Wrath of the Viper Sniper,Pocketman and Cargoboy both learn a dark secret that will change the future of Section 62. The Viper Sniper makes his move and proves to be more than the young agents can handle.,Clay Moffatt,"Gianna Frangella, 
Sean Berube, 
Adam Berardi, 
Ben Vazquez",8.3
12356,tt3408826,The Call,"Seven years ago a young man murdered his parents, was sent to a mental institute after his departure from it, he returns to his life surrounded by crime, with an insatiable desire for revenge.",Rui Constantino,"Marco Cruz, 
Rui Constantino, 
Daniel García, 
Paulo Constantino",9.1
12363,tt11210110,Ahilya: Zunj Ekaki,"Ahilya Zujh Ekaki is made with the backdrop of the police force, it's story a true story adapted in a fictional film version. Ahilya is retired head constable's daughter studying in last ...                See full summary »",Raju Parsekar,"Priya Arun Berde, 
Sridhar Chari, 
Nutan Jayant, 
Amol Kagne",8.5
12396,tt7370170,Ride Hard: Live Free,"Ride Hard, Live Free Savagery reigns. The world has been thrown into an unrelenting dystopia of unchecked violence. Governments have dissolved. Survival has been reduced to a more primitive...                See full summary »",Tony Mendoza,"Emilio Rivera, 
R.A. Mihailoff, 
Lainee Rhodes, 
Tim Colceri",8.2
12401,tt14694192,The Smoke Master,"Two brothers and a fistful of friends have to face the Chinese mafia three generations revenge. Counting on The Smoke Master and his unique Cannabis fighting style, they stand a chance. A Stoned Kung-Fu movie.","Andre Sigwalt, 
Augusto Soares","Daniel Rocha, 
Tony Lee, 
Thiago Stechinni, 
Tristan Aronovich",9.1
